,tweet,bert_predict,lstm_predict,bert_lstm_predict
197,ada pejabat bilang vaksin nusantara siap tahun sudah tahun indonesia punya juta vaksin vaksin sinovac astrazeneca sinopharm moderna kemana vaksin nusantara dijanjikan ah bacotlah biawak,-1,-1,-1
198,hari menerima vaksin sinopharm pabrik sejauh efeknya lapar ngantuk udah habis kopi satu cangkir tetep ketiduran,-1,1,-1
199,dapet hibah bantuan arab ribu vaksin sinopharm hari mulai dijual vaksin sinopharm ribu suntik ribu kebetulan banget ya,1,1,1
200,klo vaksin yg berbayar msh az sinovac sinopharm ya ngapain beli cari yg gratisan masih kok mngkn klo kedepannya berbayar ya sekelas pfizer moderna yg termutakhir gitu buat boost dosis,-1,-1,-1
201,kalo sinopharm setahu gue skemanya vaksin gotongroyong gak dijual,-1,-1,-1
202,plat merah bumn kimia farma ikutan jualan vaksin sinopharm hibah eua wkwk gak ngerti weh gimanasih,-1,-1,-1
203,ngasih celah vaksin ngga jelasnya cloudy andaikan amit amit ngga dapet vaksin utama beredar sinovac astrazeneca sinopharm pfizer moderna jampj sputnik mending dapet abdalanya kuba terlepas mesti dosis,-1,-1,-1
204,oke kali ya perusahaan wajib bayarin karyawannya vaksin sinopharm yang kebagian vaksin gratis,1,1,1
205,di vaksin gausah ikut marah karna vaksin sinopharm berbayar salah disaat gratis tidak terkecuali yg tidak dapat karna minim nya persediaan vaksin,-1,1,1
206,jadi mulai senin besok vaksin sinopharm bakal dijual kimia farma dijual vaksin sinopharm gak termasuk vaksin gratis pemerintah sinovac az cmiiw,1,1,1
207,suami senin kmren udh swab eh senin swab lg aja gegara kontak sm yg positif kesian bgt idung dicolok mulu vaksin sinopharm yg utk gotong royong jg bgt si yaa nyampe swasta nya heuu,-1,-1,-1
208,gausah pilih bagusan vaksin sinovac astrazeneca sinopharm karna pilihan yg bagus skrng adalah punya duit titik,-1,1,1
209,saran punya kondisi khusus konsul dokter ya vaksin idealnya sinovacsinopharm yang muda astrazeneca pfizer buat lansia,1,1,1
210,vaksin berbayar yg beritakan disebut sinopharm berarti yg ga kayaknya ada berita alesan cuma sinopharm ya,-1,-1,-1
211,jokowi indonesia menerima dosis vaksin sinovac astrazeneca sinopharm jumlah adalah bagian sekitar juta dosis vaksin covid telah amankan berbagai pendekatan bilateral multilateral,1,1,1
212,vaksin yg dijual bumn aja sinopharm sinovac az moderna apa,-1,-1,-1
213,pagi ada temen lg cuti nyari vaksin sinovac salah satu syarat terbang skrg udh vaksin dosis masalahnya sitenya ada sinovacsinopharm jadi dosis sinovacsinopharm pdhl jogja nyari sinovac udh susah,-1,-1,-1
214,efikasi vaksin sinopharm sebesar hasil pengukuran imunogensitas penggunaan vaksin menunjukkan pembentukan antibodi tergolong tinggi orang lansia dewasa,-1,-1,1
215,nini maana ya kuwa na mamlaka ya kudhibiti viwango na maabara kuu ya taifa tuache kusikiliza porojo za mhe jo pombe ambaye taarifa mbalimbali zinasema ameshachoma chanjo dhidi ya kutoka kwa marafiki zao serikali inunue chanjo iache propaganda,-1,-1,-1
216,hari kedua vaksin kedua sinopharm badannya udah normal,1,1,1
217,ya sembarang entar dapat vaksin sinopharm moderna cansino asal vaksin cloudy,-1,1,-1
218,temen bilang efek vaksin sinopharm tahan di ranjang kayaknya bener buktinya jam segini gw dah ngantuk aja,-1,-1,1
219,temen sayah yg sengaja nunggu vaksin berbayar seluruh keluarganya harapan nggak efek samping nya tuh vaksin sinopharm bener nggak siihh,-1,-1,-1
220,vaksin sinovac approved statusnya vaksin sudah approved pfizer moderna cansino sinopharm sinovac,1,-1,1
221,efek di vaksin sinopharm ringan lemes ngantuk yang pusingpusing pegel ratarata sih,-1,1,-1
222,yuk vaksin yukyang dilema sinovac az sinopharm semuanya baik ragu utk vaksin,1,1,1
223,jam setelah vaksin sinopharm ada efek samping yg dirasakanmoga terus dah,-1,-1,-1
224,kemaren dapet undangan vaksin sinopharm gretong dibayarin kantor eh lewat gegara ga ngeh hahah,-1,-1,-1
225,baru sadar waktu liat sertifikat vaksin kirain dapet sinovac ternyata sinopharm lebih kaget tenyata tempat kerja bapak beli vaksinnya untuk karyawan keluarganya,-1,1,-1
226,vaksin berbayar kimia farma banget buzzernya gila protes bayar dikatain mental miskin padahal emang kaga poinnya vaksin berbayar udah berbayar sinopharm paling ga diakui disuruh bayar targetnya puncak komedi,-1,-1,-1
227,sinopharm emang jelek ya suami honda baruu kemaren dapet giliran vaksin gotong royong sinopharm,-1,-1,-1
228,yg vaksinnya sinopharm cansino biologics ga gue jumat vaksin kantor bokap merk sih itu efeknya gmn,-1,-1,-1
229,udah kali divaksin sinovac masih kepingin divaksin astra zeneca kalo perlu vaksin sinopharm haha ditiru ya sakaw vaksin tu ngga baik untuk kelangsungan budaya melayu,-1,1,-1
230,asik vaksin gotong royong moderna sinopharm novavax,1,1,1
231,ishami ry umuryango abimbumbye ryita ku buzima oms ryemeje urukingo sinopharm rwa covid rw isosiyeti ya leta ubushinwa uyu munsi kuwa gatanu bizafasha ubuyobozi bw beijing mu ruhare rwabwo rukomeye mw itangwa ry inkingo kw isi,-1,-1,-1
232,kynya uae sumbang vaksin sinopharm dijualin vgr gimana koq gue ga tau berita kelanjutannya ya,-1,-1,-1
233,minggu guq jadwal vaksin sinopharm ya ges doain ya bismillah,1,-1,1
234,jerman ada bbrp vaksin yg bayar pfizer contohnya awalawal bayar jt ieu mah nggeus bayar sinopharm,-1,-1,-1
235,alat test setan bernama rapid testest antigenpcr vaksin iblis bernama sinovacnovavaxsinopharmpfizermodernaastrazeneca nama dri senjata biologis pemusnah ma al,-1,-1,-1
236,selasa kemarin baru vaksin terimakasih semuanya,1,1,1
237,gue baru baca pendapat org yg vaksin pake sinopharm kebanyakan bilang ga efek samping apaapa pegel bagian yg suntik lemes btw kalo gue gatau efek sampingnya cuma sempet ngalamin pegel paha kiri moodnya yg naik turun sempet nangis pas tdr,-1,-1,-1
238,jam pagi vaksin pertama pakai sinopharm sampe blm efek apaapa sih cuman rasa nyeri dibekas suntikannya aja tp gak nyeri banget efek kaya ngantuk pusing mual pegelpegel sebadan blm kalo laper emg laper aja sih krn waktunya makan siang,-1,-1,-1
239,udah vaksin yg vaksinnya sinopharm gak sih efek sampingnya gak ya kayak astra,-1,-1,-1
240,vaksin dua selesai sinopharm,1,-1,1
241,benarkah vaksin covid sinopharm yg dijual atas nama gotong royong hibah dr uea akadnya apa kalo emang utk dibagikan rakyat ya gak blh dijual pak krn hrs dimanfaatin sesuai niat si pemberi cek kitab hasyiatal qalyubi wa umairah maruf tau,1,-1,1
242,sengaja vaksin duluan maret ngehindar astra biar dapet sinovac ternyata hari kantor gue vaksin pake sinopharm efektivitas diatas,-1,-1,-1
243,sinopharm dah bagus jadi vaksin gotong royong gratis eh skrg diperjualbelikan,1,1,1
244,bokap nusantara nyokap sinovac gw astra zaneca nyonya sinopharm bicara vaksin indonesia mini banget keluargaku,1,1,1
245,bingung milih vaksin mana astrazeneca sinopharm moderna pfizer sinovac merahputih nusantara bingung ga tau bakal dapet vaksinnya mungkin ditahun nggak,-1,-1,-1
246,candor astrazeneca erudite sinopharm dauntle sinovac amity moderna abnegation novavax pilih vaksin mana ya,-1,-1,1
247,vaksin gt indonesia perang dagang amerika china moderna gusur sinopharm pfizer gusur sinovac,-1,-1,-1
248,nungguin vaksin sinopharm kantor banget mending gue daftar aja kali ya,-1,-1,1
249,alhamdulillah tertangkapnya punk tua fahmi redza hutan pahang kembali menghijau tanah terlopong dek bauksit menjadi tanah pamah subur banjir nyah merta tanah banjaran tak lupa alhamdulillah esok rakyat vaksin sinopharm,1,-1,1
250,cuan hero udah tau mulai besok tgl juli vaksin sinopharm bisa beli kimia farma kaef,1,-1,1
251,tiga perusahaan farmasi tiongkok mengajukan aplikasi untuk memasok vaksin covid kedalam skema pembagian vaksin covax wakil resmi negaranya kementerian luar negeri tiongkok merinci ketiga produsen vaksin adalah sinovac biotech sinopharmamp cansino biologics,1,1,1
252,kantor gw vaksin sinopharm gratis aja msh byk yg ga mw,-1,1,1
253,yang udh vaksin pake sinopharm ga,-1,-1,-1
254,hallo temanteman divaksin covid gimana rasanya oiya vaksin covid indonesia vaksin sinovac astrazeneca sinopharm sih bedanya btw yang sudah divaksin pakai merek sih,-1,-1,1
255,dg hisham jadi kambing hitam semasa kuning kawankawan vaksin sinopharm negara ereb pakhang yiddin tolak offer vaksin tu,-1,-1,-1
256,hari memberikan pendaftaran bersyarat dua iaitu johnsonampjohnson utk kegunaan semasa bencana,1,-1,1
257,jadi vaksin berbayar sinopharm gratis sinovac astrazeneca,1,1,1
258,pillow talk suami pagi mbahas harga vaksin sinopharm,1,-1,1
259,kesemsem kali ya gue kamis vaksin semalem mimpi lg vaksin dapetnya sinopharm terus yg suntikin vaksinnya anak guru ngaji gue kok kan jual makeup dia yg suntikin vaksinnya gue iya iya aja,-1,-1,-1
260,hari vaksin fase perdana pakai sinopharm efeknya mayan jg ya,1,-1,1
261,sudah dibilang mumpung vaksin gratis ya silahkan vaksin ntar klo udah berbayar ngehujat eh beneran kimia farma trending sinopharm ribuan untuk suntik skrg netijen ramai menghujat dasar netijen,-1,1,-1
262,sinopharm udh jadi vaksin resmi pbb ya maklum vaksin bumn,-1,-1,1
263,simpelnya segeralah ikuti vaksinasi gratis yg disediakan pemerintah bayar vaksin mandiri kimia farma untuk vaksin sinopharm dirasa mubazir terkecuali divaksin berbayar dapet virus resistance,-1,1,-1
264,kalo punya duit pengen pake sinopharm ya silakan beli kalo pengen gratis gak keberatan pake sinovac astra zeneca pfizer dkk silakan ikut vaksinasi pemerintah penting ente divaksin gitu aja ribut,1,1,-1
265,baru tau vaksin sinopharm bnyk bgt varian vaksin hm semoga yg terbaik kita guys,1,1,1
266,pelaksanaan vaksinasi mandiri menunggu datangnya vaksin sinopharm moderna pfizer astrazeneca,1,-1,-1
267,baru wacana vaksin sinopharm berbayar vaksin gretong diserbu seneng badan encok plus plus iki nyuntiknya melayang,-1,1,-1
268,ambil vaksin gotong royong dr perusahaan aja biar dpt sinopharm,1,-1,1
269,oke vaksin kedua heboh ya efeknya sinopharm,1,1,1
270,bakit basura forever talaga ang sistema,-1,-1,1
271,kurleb jam vaksin sinopharm msh aman terkendali ada parno kawan kawan menghampiri,1,1,1
272,selamat pagii oiya guys ngobrolin vaksin nih bantu jawab udah vaksin pakai vaksin guys belum vaksin udah cari tahu pengen pakai kalo sih kemarin pakai sinopharm dosis penyuntikan gitu guys,-1,-1,-1
273,mencari tahu kipi sinopharm yang udah vaksin sinopharm share,-1,-1,-1
274,unnie hari dapet vaksin kantornya sinopharm bedanya yaa sinovac,1,-1,1
275,kimia farma sinopharm tandatangani mou maret untuk datangkan juta vaksin secara bertahap,1,1,1
276,jpm ameshagonga anajiamini ingawa corona inaweza kumtandika mtu hata kama amepigwa chanjo cha msingi mtanzania jilinde na walinde wengine pia tumia bundle lako kutangaza habari njema kwa ndugu jamaa na marafiki au kufa kwa,-1,-1,-1
277,omong soal vaksin dijual menurut gw sih gpp ya asal gak mengurangi vaksin gratis plus gak ganggu distribusinya jadi lambat ya setau gw sinopharm tuh emang yg gotongroyong deh jadi emang udh dijual awal kalo bisa bantu percepatan ya,1,1,1
278,dr update kedatangan vaksin kayanya nda kabar sinopharm cm novavac sinovac az,-1,-1,-1
279,indonesia mendapatkan komitmen juta dosis vaksin sinopharm bulan desember,1,1,1
280,udah vaksin sinopharm testinya kaka,-1,-1,1
281,biofarma yg memproduksi vaksin gotong royong isinya sinopharm vaksin berbayar yg jadi,1,1,1
282,mulai besok vaksin covid dibeli di kimia farma seharga untuk dua dosis vaksin sinopharm tersedia inisiatif diambil upaya untuk mendukung percepatan vaksinasi,1,1,1
283,impor juta dosis sinopharmmodernapfizer wajib mendatangkan dahulu juta dosis sinovac pemerintah nanggung biaya distribusi vaksin sinovac untuk vaksinasi gratis jadi banyak pemotong antrian cepat proses vaksinasi ma al terselesaikan,1,1,1
284,vaksin sinopharm emg sejauh blm ngasih efek samping sih gue teman kantor yg beda az yg temen abis divaksin lgsg demam tinggi,-1,-1,-1
285,waktu di tawarin vaksin sinopharm gamau trus skrg ada nyesel nya hm,-1,-1,-1
286,sungguhlah vaksin sinopharm gw efeknya bikin teler ngantuk mulu hey,-1,-1,-1
287,sobat china gunakan vaksin senjata lunak perebutan pengaruh diplomatik rencana produksi juta juta vaksin sinovac sinopharm dijual negara termasuk indonesia sejumlah negara pengguna vaksin china mencatat ledakan kasus pasca vaksin,-1,-1,-1
288,gw vaksin sinopharm berbayar ya ga masalah yg punya uang silahkan yg gratis faskes yg adain vaksin ma al jg banyak vaksin anak mulai diadakan sekolah yg penting orang bs divaksin pandemi berlalu ekonomi bs pulih gt aja ribet sih,-1,1,-1
289,sinopharm mah jenis vaksin tempat kerja wkwk,1,1,1
290,dapet vaksin kampus astra jd gabisa dikasi aku vaksin sinovac sinopharm susa bgt hubungin puskesmas semua rs depok abis meanwhile kampus mewajibkan paksin wkwk,-1,1,1
291,sinovac gratis sinopharm bayar ya samasama produk cina buat wna kalo jadi wna sih mending pulang negara asal dapetnya vaksin mrna,1,-1,1
292,twips yg vaksin sinopharm ada efek samping nya,-1,1,-1
293,dokter tl ga yg bahas vaksin sinopharm keknya,-1,-1,-1
294,ada vaksin sinopharm ga,-1,-1,-1
295,tak iyakan aja tawaran si ibuk beli vaksin sinopharm ya,-1,-1,-1
296,alhamdulillah selesai vaksin kedua sinopharm situasi kyk gini rasanya cepatlambat kena jg jd segeralah dpt vaksin kawan,1,-1,1
297,besok vaksin sinopharm,-1,-1,1
298,kedaftar vaksinasi sama kantor bagusan yg yak vaksin sinopharm vaksin novavax vaksin moderna cc dokter mutualan,1,-1,1
299,vaksin berbayar sinopharm hrs didukung kt dorong perusahaan yg memvaksin karyawannya secara mandiri kimia farma perlu dipolitisasi sbg bisnis vaksin tp lihatlah sbg keadilan yg bayar tdk disubsidi tdk jg ada paksaan,-1,-1,1
300,anjiir ga kebayang capeknya jadi karyawan pabrik vaksin sinovac astrazeneca sinopharm moderna dll tiap hari lembur terus longshift longshift longshift tipes,1,-1,-1
301,vaksin sinopharm bayar sinovac astra zeneca ngga beneran gatau udah nyari ga nemu yg arahnya kesana,-1,-1,-1
302,vaksin doang kagak makan aja boong kimia farma sinopharm,-1,-1,-1
303,tiongkok menyumbangkan dosis vaksin sinopharm untuk nigeria,1,1,1
304,pusing efek statprob berasa vaksin sinopharm,-1,1,-1
305,orang udah vaksin meanwhile masi ga punya akses vaksin tahap uda ga milih kepengen pfizer ato jnj dapet sinovac az sinopharm ude masukin aja deh darah gw yg penting vaksin,-1,-1,-1
306,knp dah orng misuh gegara vaksin bayar vaksin sinopharm emng bkn subsidi pemerintah gais harganya emng mehong wktu ayah gue dpt kantor tuh jetii jadi klo gamao bayar vaksin yaudah cepetan vaksin mumpung ada sinovac az yg gratis dri pemerintah,1,1,-1
307,vaksin mandiri sinopharm efektif ga ya,-1,-1,1
308,jadwal vaksin sinopharm jumat degdeg sernya,-1,-1,-1
309,enak tuh kalo punya duit beli vaksin sinopharm yg harganya mahal,1,-1,1
310,serius nanya vaksin sinopharm dijual kualitasnya bagusan sama sinovac,1,-1,1
311,kalau vaksin mandirigotongroyong dibeli perusahaan yg ceritanya ngebeliin utk karyawan nya trs yg dibeli sinopharm yg harga nya jutaan bos ceo nih ngebayarin tes swab pcr yg sejuta aja yg gak mau blm lg yg susahmsh potong gaji,-1,-1,1
312,vaksin gratis sinovac vaksin berbayar sinopharm merknya beda yaapakah elite pemerintah pakai sinovac,1,1,1
313,bau nya ada extra dose rd doses vaksin covid dosis sinopharm mana,-1,-1,-1
314,sinopharm biofarma menderita gara vaksin gotong royongnya nggak laku bisa jadi alternatif menarik untuk vaksinasi ketiga secara mandiri nggak tiap tahun perlu vaksinasi ulang,-1,-1,-1
315,bbrpa jenis vaksin dipakai indonesia sinovac astrazeneca sinopharm cansino mui mengatakan sinovac tdk mengandung babi astrazeneca sinopharm mengandung babi tpi mui ttp mmperblehkan krna darurat sdngkan cansino jelas kembali diri,-1,-1,-1
316,pas tau vaksin sinopharm bikin penerimanya yg kena efek samping gue udah selow ga lah gue jadi yg gataunya gue yg jadi,-1,-1,-1
317,sorry sepam update kondisi vaksin sinopharm jo vaksin bekas vaksin mulai kerasa pegel,-1,-1,-1
318,tempat kerja ngasih vaksin sayang jenisnya sinopharm aing tunggu yg aja dah haha,1,1,1
319,kalo merasa keberatan dg harga vaksin sinopharm artinya sasaran vaksin memang buat,-1,1,-1
320,senegal memulai vaksinasi virus korona dosis vaksin yg dibeli sinopharm tiongkok suntikan pertama diberikan kpd menteri pemerintah petugas kesehatan ibu kota dakar negara afrika barat adlh salah satu yg pertama yg mulai vaksinasi penduduknya,1,1,-1
321,indonesia kembali kedatangan juta dosis vaksin sinopharm tiba indonesia siang kedatangan vaksin tahap bandra soekarno hatta tsb tsb disiarkan di akun youtube sekretariat presiden siang,1,-1,1
322,vaksin sinopharm telah setujui negara antaranya uea brunei daru alam pakistan bpopm resmi mengeluarkan izin penggunaan vaksin,1,1,1
323,hari proses vaksin pakai sinopharm semoga lancar aman aamin,1,1,1
324,aneh dokter nakes jadi korban masih disuruh vaksin sinopharm terus ngapain disuntik sinovac apa gk pfizer moderna johnson kok aneh,-1,-1,-1
325,vaksin grtis msh kok bkn rkyt hrs beralih byr cm jns vaksinnya aja yg bd antr yg byr ga yg byr sinopharm cansino yg diperoleh dr kjr sm bilateral klo sinovac astrzen moderna dr multilateral bilateral lewat covax vaksin gratis gamau yg byr ngamuk,-1,1,-1
326,emang vaksin dipake indonesia aja aman gak aman kalo gak aman gak bakal dipake sampe ada vaksin digunakan indonesia sinovac vaksin pt bio farma novavax astra zeneca pfizer moderna sinopharm,1,1,1
327,kuna mtu ana sema kwanza tutafakari hizi chanjo urusi wana sputnik vaccine marekani wana pfizer covid vaccine uingereza wana astrazeneca covid vaccine china wana sinopharm covid vaccine na umoja wa ulaya wana biontech covid vaccine ameenda mbali na kusema kua nibiashara,-1,-1,-1
328,mo vaksin mending sinovac astrazeneca sinopharm mumpung pilihan,-1,-1,1
329,vaksin untuk dikabarkan berasal sinopharm moderna,-1,1,-1
330,vaksin sinopharm hibahan uni emirat arab perjualbelikan pemerintah untuk vaksin mandiri gak habis pikir aja sih keadaan rakyat sulit kaya gini diatas ngambil cuan aja intinya cuan cuan cuan,-1,-1,-1
331,vaksin sinopharm memang diperjualbelikan awal dijadikan vaksin gotong royong dealingnya tetep pemerintah perusahaan yg tetep bayar pemerintah mengvaksin karyawan mereka,1,-1,1
332,sabtu dapet vaksin sinopharm thank god,1,-1,1
333,tiga juta dosis vaksin moderna siap pakai siang tiba indonesia dikirim pemerintah amerika serikat hari indonesia mengamankan juta dosis vaksin bahan baku siap pakai dari sinovac astrazeneca sinopharm moderna,1,1,1
334,betewe tweeps udah tau selain menggunakan vaksin covid sinovac indonesia menggunakan vaksin sinopharm buatan cina berbeda efikasi interval pemberian dosis kedua,-1,1,1
335,vaksin sinovac rentang waktu vaksin dua hari sinopharm hari astrazeneca hari novavax hari moderna hari pfizerbiontech hari sehari orang vaksin target juta jiwa lama wabah bisa dikendalikan,-1,-1,-1
336,tidak itu vaksin dijual kimia farma moderna pfizer aja perumahan banget soalnya kalo sinopharm pupus jalan beasiswa eropa,-1,-1,-1
337,ribut soal kimia farma menjual vaksin sinopharm kemarin kamarin ribut vaksin gratis dikasi pilihan berbayar ribut ente ente maunya dah jadilah orang bijak mudah gaperlu dibawa ribet,1,1,-1
338,moderna dah masuk indo mantap gih vaksin gausah ada dibagibagi segmen klean gausah pilih vaksin sinovac sinopharm astrazeneca pfizer lah itu udah jalan bpom nunggu terus kau vaksin terawan ntar,1,1,1
339,baca berita proses perijinan vaksin sputnik turun ijin darurat untuk sinopharm pfizer moderna jampj masuk,1,-1,1
340,kimia farma jual vaksin dapetnya sinopharm mah sinovac mending klo moderna pfzer,1,-1,1
341,kerja sinopharm vaksin gratis hey tetap beli,1,1,1
342,hari satu juta dosis vaksin covid asal sinopharm tiba indonesia merupakan kedatangan vaksin tahap,-1,-1,-1
343,buzzerp istana semangat banget belain vaksin covid skema berbayar kf serangannya sporadis yg dituntut bikin vaksin sinopharm gratis kalo apotek berjejaring juga ajak kemitraan suntik vaksin sinopharm gerai secara gratis,1,1,1
344,yg vaksin sinopharm,-1,1,1
345,juga pakai vaksin berbayar vaksin gotongroyong pakai sinopharm sinovac vaksin berbayar untuk karyawan perusahaan badan usaha setahu biaya bebankan perusahaan dibiyayai pemerintah,-1,1,-1
346,lregardle barangnya atau gak tetep jahat sih anw vaksin kantor gw sinopharm gratis tis tis pegawai nya keluarga intinya katanya lebihan dikasih gratis orang mau vaksin kantor gw,-1,1,-1
347,kata gue mending vaksin deh pake vaksin astrazaneca sinovac sinopharm nanti dapet vaksin terawan,1,-1,1
348,sinopharm vaksin pfizer,-1,-1,-1
349,sinopharm vaksin yang dijangka diberi kelulusan bersyarat untuk kegunaan negara npra membuat pengumuman esok,-1,-1,-1
350,vaksin gotong royong sdh berjalan pertengahan mei lalu memakai vaksin sinopharm vaksin yg direncanakan dipakai utk vaksin gr individu jadi jelas dr uea,1,-1,1
351,vaksin sinopharm bahaya ga sih ya allah takut uda ngisi angket ga setuju kena sanksi suru pcr biaya tiap minggu,-1,-1,-1
352,dki udah buka vaksin umum ya pake astrazeneca ku menunggu sinopharm aja,-1,-1,-1
353,alhamdulillah vaksin pertama berjalan lancar menggunakan vaksin sinopharm semoga aja aman sampe besok besok besok seterusnya vaksin yg kedua,1,1,1
354,paksu udah dapet jatah vaksin dapatnya produk sinopharm menunggu yg avail untuk anakanak badai berlalu tetap pakai masker,1,1,1
355,tdk banyak komentar soal ricuh vaksin gotong royong sdh dibilang diwarning dr kmrn ditweet sinopharm mahal efikasi rendah ga bagus dr sinovac tp mahal vaksin hrsnya gratis mending dananya sponsorin bantu eijkman unair mending diplomasi utk dpt vaksin sputnik,1,1,-1
356,bener ya vaksin obrolan pas meetup orang jadi eh lu kemaren dapet vaksin apaa gue geng sinovac oh gue sinopharm gue az,-1,-1,-1
357,hari sy vaksin sinopharm gotong royong ya allah,1,-1,1
358,vaksin tahap pertama sudahtinggal tunggu tahap sinopharm,-1,-1,-1
359,selambatnya awal maret vaksinasi mandiri bisa dilaksanakan dngan vaksinasi mandiri upaya mewujudkan herd immunity lebih cepat terwujud samping mengurangi beban apbn pelaksanaan vaksinasi mandiri menunggu vaksin sinopharmmodernapfizerampastra zeneca,1,1,1
360,alhamdulillah selesai cucuk vaksin kearah mesir bebas corona,1,-1,1
361,sejauh saya dengar vaksin sinovac terbatas beberapa tempat yang beredar luas masyarakat astra zeneca gotong royong pakai sinopharm pfizer bentar masalahnya kadang ga punya keleluasaan milih kamu vaksin nusantara,-1,1,-1
362,vaksin sinopharm berasal negara cina untuk dosis pemakaian vaksin kali jangka waktu hari untuk usia tahun untuk efek samping ditimbulkan sejauh aman tidak menimbulkan efek samping,1,1,1
363,vaksin yg berbasis virus utuh inaktif antra sinovacsinopharm yg india jga bharat vacovacc amanampefektif vaksin yg berbsis vektor adenovirusantra azsputnicvjohnson cansino memakai adenovirus hidup sbg vektor pembwa protein covidbahyaamptdk efektif,1,-1,-1
364,kementerian kesehatan siti nadia tarmizi menyatakan harga vaksin covid dosis lengkap sinopharm berbayar ditetapkan pemerintah rp sempat nya mencari keuntungan wajar ekonom senior faisal basri mengatakan biadab lagi terbukti hibah,-1,1,-1
365,rame vaksin gotong royong pake az diinfonya sinopharm,1,-1,1
366,efek vaksin sejauh ngantuk banget,-1,1,-1
367,masalah sinopharm lebih diperjelas kek yg wajib beli tuh pejabat orang tajir biar jatah vaksin gratis bisa warga yg bener membutuhkan baru namanya beneran vaksin gotong royong,1,1,1
368,undangan vaksin gotong royong sinopharm jatahnya tp daya bisa,1,-1,1
369,vaksin gotong royong bs dibeli mulai hari dg hrg rp rb jenis vaksinnya adlh sinopharm alhamdulillah pemerintah sdh menerima hibah vaksin sinopharm rb dosis vaksin dr ueakompas juni jangan yg dijual rakyat vaksin dr ah,1,-1,1
370,ada aja orang modelan sama orang masalahin vaksin berbayar dikasih gratis astrasinovac ga vaksin giliran berbayar dimasalahin kalo vaksin sinopharm berbayar silahkan kalo ga ga pake astra sinovac kontloo,-1,1,-1
371,salah satu portal berita nasional berita kaef mulai menyediakan vaksin sinopharm rban pembaca komen cari makan aja susah gara ppkm pengen rasanya gua ngobrol langsung orang pengen gua tanya bro kemarin udah vaksin gratis kemana aja,-1,1,-1
372,kenapa baru ribut vaksinasi gotong royong ya liat story anak oilampgas dah kapan tahu dapet vaksin gotong royong sinopharm gak salah fmcg asing dah dapet duluan,-1,-1,-1
373,kemarin teman bilang perusahaannya pakai vaksin sinopharm jd mikir vaksin yg dipakai yg hibah dr uea mandiri terus gimana bedakannya eit sekedar bertanya ya hadirin,-1,-1,-1
374,jadi vaksin yg rencananya bakal diperjualbelikan vaksin sinopharm yg hibah uea tp yg vaksin sinovac az ttp gratis tolong cerahkan,1,1,1
375,sinovac az sinopharm kek yg penting vaksin,-1,1,1
376,vaksin berbayar ribut pdhl perusahaan udah beli vaksin sinopharm utk karyawannya tp krn menunggu banyak dr mrk yg cari vaksin yg gratis dr pemerintah sinovacaz yg bkn jatah mrk biarlah mrk bayar jd tdk mengganggu jatah yg gratisvaksin beda,-1,1,-1
377,warga negara indonesia telah menerima vaksin terinfeksi covid bersatu menuntut pabrik sinovac sinopharm cina komunis penipu nati bantu membicarakannya dgn kelompok pengaraadvokad,-1,-1,-1
378,semoga virus dlm vaksin sinopharm jadi activated balik amin,1,1,1
379,vaksin sinopharmgotong royong batasi yg bayar begitu tidak berharap gratis tidak di buka umum mereka bayar biar cepat vaksin terlaksana,-1,-1,-1
380,overheard untuk dosis pertama vaksin az trus krn efek sampingnya parah jd dosis yg kedua ganti sinopharm gue salah dengar kayanya,-1,-1,-1
381,edun ya kondisi udah parah gini pemerintah wakanda tetap mata duitan vaksin dijual klinik iya produksi sinopharm aja yg dijual ini tp yg jamin vaksin ga digelapkan pas gratis aja kasus vaksin diperjualbelikan gila gila gila,-1,1,-1
382,yg suntik vaksin sinopharm,-1,-1,-1
